user_id,user_name,registration_date,user_segment
USR-000939,Karma Wahyuni,2023-06-30,Regular
USR-000940,Koko Saragih,2024-08-17,Regular
USR-000941,Galur Pangestu,2026-01-06,Regular
USR-000942,Ika Nasyidah,2024-02-13,Regular
USR-000943,"drg. Mumpuni Lazuardi, S.T.",2024-08-27,Regular
USR-000944,Endra Latupono,2023-12-07,Regular
USR-000945,Drs. Oliva Jailani,2023-05-13,Regular
USR-000946,Tgk. Kunthara Simanjuntak,2024-03-05,Regular
USR-000947,Wardaya Suryono,2024-06-14,Regular
USR-000948,Cawisono Hidayanto,2025-09-27,Regular
USR-000949,dr. Puput Handayani,2024-08-15,VIP
USR-000950,Alambana Halimah,2023-07-07,VIP
USR-000951,Balamantri Winarno,2026-03-04,VIP
USR-000952,Irsad Wijaya,2023-07-12,VIP
USR-000953,"Rina Rahayu, M.M.",2024-01-23,Regular
USR-000954,Ira Sitorus,2025-12-02,Regular
USR-000955,"Vanya Winarsih, M.Pd",2024-02-21,Regular
USR-000956,"KH. Jaka Purnawati, S.E.I",2023-08-20,Regular
USR-000957,"Dr. Cinta Hasanah, S.Pd",2023-09-11,Regular
USR-000958,"Nyana Hastuti, M.Kom.",2026-03-18,Regular
USR-000959,Cakrabirawa Susanti,2024-04-13,Regular
USR-000960,Kania Najmudin,2024-05-24,Regular
USR-000961,"Gamblang Simbolon, M.M.",2026-04-10,Regular
USR-000962,Atmaja Kusmawati,2025-05-16,VIP
USR-000963,Natalia Hariyah,2023-10-12,Regular
USR-000964,Vivi Tampubolon,2024-01-10,Regular
USR-000965,R. Oni Jailani,2025-11-13,VIP
USR-000966,"Puti Jane Puspita, S.Pt",2025-01-09,VIP
USR-000967,drg. Himawan Rahayu,2024-08-01,Regular
USR-000968,Lukman Prasasta,2025-01-21,Regular
USR-000969,Jaya Winarno,2025-08-18,Regular
USR-000970,Fathonah Rahayu,2023-07-31,Regular
USR-000971,"dr. Kasim Siregar, M.Pd",2025-02-17,Regular
USR-000972,Cawuk Wijayanti,2026-04-02,Regular
USR-000973,Okta Pertiwi,2026-02-23,Regular
USR-000974,Lega Riyanti,2025-05-14,Regular
USR-000975,Puti Kuswoyo,2025-04-08,Regular
USR-000976,Gaiman Waskita,2025-03-11,Regular
USR-000977,Puti Silvia Riyanti,2023-08-06,Regular
USR-000978,Nilam Yuliarti,2024-11-28,Regular
USR-000979,Bakijan Pratama,2026-02-08,Regular
USR-000980,Hj. Yessi Adriansyah,2023-11-21,VIP
USR-000981,"Cakrawala Hartati, M.Pd",2023-12-03,Regular
USR-000982,Raisa Permata,2024-07-15,Regular
USR-000983,Danang Zulaika,2025-03-14,Regular
USR-000984,Qori Wastuti,2024-08-23,Regular
USR-000985,Tina Situmorang,2024-08-05,Regular
USR-000986,Cut Rahmi Melani,2023-09-05,Regular
USR-000987,"R. Zulaikha Sihombing, S.Gz",2025-01-06,Regular
USR-000988,Dt. Abyasa Purwanti,2024-11-13,VIP
USR-000989,Satya Suryono,2024-10-29,Regular
USR-000990,Ian Rahayu,2023-06-07,Regular
USR-000991,"Galiono Wibowo, S.Sos",2024-12-22,Regular
USR-000992,Puji Prabowo,2024-12-02,VIP
USR-000993,Jaswadi Mandala,2026-02-12,Regular
USR-000994,dr. Saiful Tarihoran,2024-02-06,Regular
USR-000995,Edward Winarsih,2025-01-27,Regular
USR-000996,Adikara Hidayanto,2023-11-01,Regular
USR-000997,Cakrabirawa Laksita,2026-01-21,Regular
USR-000998,Diana Hutasoit,2026-02-05,Regular
USR-000999,"Reksa Agustina, M.M.",2023-11-19,Regular
USR-001000,drg. Sarah Najmudin,2026-04-04,VIP
USR-001001,dr. Kusuma Hartati,2025-03-25,VIP
USR-001002,Genta Nashiruddin,2024-12-07,Regular
USR-001003,Cut Ratih Mandasari,2025-02-07,Regular
USR-001004,"Olivia Santoso, S.Farm",2024-04-21,Regular
USR-001005,dr. Ami Firgantoro,2025-08-15,VIP
USR-001006,Tiara Uwais,2025-09-18,Regular
USR-001007,Dr. Shakila Hutapea,2023-10-12,Regular
USR-001008,"Uchita Novitasari, S.T.",2023-11-26,Regular
USR-001009,R. Karman Suryatmi,2025-04-11,Regular
USR-001010,Jarwi Usamah,2023-09-04,Regular
USR-001011,"Bahuwarna Usada, M.Pd",2026-02-14,Regular
USR-001012,Rahmi Habibi,2025-10-06,Regular
USR-001013,KH. Adikara Halimah,2024-10-04,Regular
USR-001014,drg. Kemal Sitompul,2025-03-25,Regular
USR-001015,Wirda Sihombing,2025-02-02,VIP
USR-001016,Argono Riyanti,2024-07-12,VIP
USR-001017,"Violet Pratiwi, S.T.",2024-08-04,Regular
USR-001018,"Jasmani Prastuti, S.E.",2023-07-24,Regular
USR-001019,Maryadi Siregar,2025-09-25,Regular
USR-001020,Edison Laksita,2025-12-14,Regular
USR-001021,Johan Hutagalung,2023-08-26,Regular
USR-001022,Diah Susanti,2024-06-24,Regular
USR-001023,Zamira Rajasa,2024-06-29,Regular
USR-001024,"Carla Suartini, S.E.",2023-05-12,VIP
USR-001025,"Eka Wahyuni, M.M.",2025-10-25,Regular
USR-001026,"R.M. Elon Prakasa, M.Kom.",2024-11-14,Regular
USR-001027,"Dr. Setya Firmansyah, S.Psi",2024-01-25,Regular
USR-001028,Legawa Mangunsong,2023-08-29,Regular
USR-001029,"dr. Prasetya Winarno, S.H.",2025-05-29,Regular
USR-001030,Tari Uyainah,2026-02-09,Regular
USR-001031,Koko Situmorang,2024-01-04,VIP
USR-001032,"Eman Latupono, S.Gz",2023-07-13,Regular
USR-001033,Lalita Kusmawati,2024-01-05,Regular
USR-001034,Ulva Nasyidah,2024-07-31,VIP
USR-001035,Sabrina Wibisono,2024-04-16,VIP
USR-001036,Dalima Nuraini,2025-04-26,Regular
USR-001037,Edward Hassanah,2025-02-23,VIP
USR-001038,"Galih Nuraini, S.Gz",2024-12-03,Regular
USR-001039,Ir. Garang Astuti,2023-09-18,Regular
USR-001040,"Sidiq Saputra, S.Psi",2025-11-23,VIP
USR-001041,Wani Januar,2024-06-12,Regular
USR-001042,"Lanang Wijaya, M.M.",2024-05-20,Regular
USR-001043,"Halima Wulandari, M.Farm",2026-03-04,Regular
USR-001044,Tgk. Murti Najmudin,2024-02-16,Regular
USR-001045,Dt. Muni Anggriawan,2024-08-18,Regular
USR-001046,Hendra Januar,2023-08-03,VIP
USR-001047,Mahdi Hassanah,2025-07-13,Regular
USR-001048,Olga Suryono,2024-10-17,Regular
USR-001049,Anom Dongoran,2024-05-15,VIP
USR-001050,Asmianto Riyanti,2025-12-07,VIP
USR-001051,"R.A. Rahayu Uyainah, S.IP",2026-02-03,Regular
USR-001052,Sabri Suartini,2023-10-23,VIP
USR-001053,Sakura Yuliarti,2023-11-07,VIP
USR-001054,"R.M. Umar Kusumo, S.E.",2025-09-15,Regular
USR-001055,Nadia Wijayanti,2024-05-17,Regular
USR-001056,"Jaeman Saefullah, S.Farm",2023-08-15,Regular
USR-001057,"Prasetya Sinaga, S.T.",2026-03-30,Regular
USR-001058,"R. Enteng Halim, S.Sos",2023-12-27,Regular
USR-001059,Almira Rajata,2024-12-13,Regular
USR-001060,Irnanto Hidayat,2024-06-04,Regular
USR-001061,Lurhur Wijaya,2025-05-22,VIP
USR-001062,"Joko Kurniawan, S.E.I",2024-01-22,Regular
USR-001063,"dr. Darimin Susanti, S.IP",2025-08-06,Regular
USR-001064,"Hana Jailani, S.Gz",2025-03-05,VIP
USR-001065,Kenzie Ramadan,2023-08-11,Regular
USR-001066,Usman Mandasari,2025-03-12,Regular
USR-001067,"Manah Adriansyah, S.Gz",2023-12-07,Regular
USR-001068,Hasna Maryadi,2026-02-15,Regular
USR-001069,Kania Permata,2026-04-11,Regular
USR-001070,H. Wage Lestari,2023-04-25,Regular
USR-001071,Latika Hidayat,2025-05-01,Regular
USR-001072,Ade Winarno,2025-08-06,Regular
USR-001073,"Dr. Dewi Purnawati, M.Pd",2026-03-25,Regular
USR-001074,Sabrina Sihombing,2024-10-28,Regular
USR-001075,Laswi Yuliarti,2025-01-01,VIP
USR-001076,Patricia Siregar,2023-09-07,Regular
USR-001077,"Dr. Vanya Siregar, S.Kom",2023-08-22,Regular
USR-001078,Dt. Harjo Wijayanti,2024-01-19,Regular
USR-001079,Tami Wibisono,2024-02-10,Regular
USR-001080,"Malik Tamba, M.Kom.",2023-10-02,Regular
USR-001081,"Ismail Nainggolan, S.E.I",2023-08-29,VIP
USR-001082,Ajiono Rahayu,2023-06-14,Regular
USR-001083,Kayla Haryanto,2024-04-24,Regular
USR-001084,"Gaiman Mandasari, M.Pd",2025-08-06,VIP
USR-001085,Argono Sirait,2025-03-17,Regular
USR-001086,Winda Gunarto,2023-07-16,VIP
USR-001087,Danuja Yolanda,2025-01-08,Regular
USR-001088,drg. Wage Wastuti,2026-02-19,Regular
USR-001089,Opung Prastuti,2025-07-31,Regular
USR-001090,Argono Megantara,2024-04-15,Regular
USR-001091,"Ajiman Halimah, M.Ak",2025-05-18,Regular
USR-001092,Nardi Yulianti,2023-06-30,Regular
USR-001093,Cawuk Usamah,2023-11-08,Regular
USR-001094,Yuni Kuswoyo,2023-07-06,Regular
USR-001095,R. Zahra Rahayu,2025-03-28,Regular
USR-001096,"Puti Calista Mandasari, M.Ak",2023-07-28,VIP
USR-001097,Atma Pangestu,2025-12-01,Regular
USR-001098,Yessi Wastuti,2025-02-10,Regular
USR-001099,Devi Permata,2025-01-03,Regular
USR-001100,Galur Prabowo,2025-08-15,Regular
USR-001101,R. Juli Haryanto,2023-06-29,Regular
USR-001102,Dinda Agustina,2023-10-24,VIP
USR-001103,"Kartika Puspasari, S.E.",2024-01-06,Regular
USR-001104,Wahyu Prastuti,2025-03-01,VIP
USR-001105,Baktianto Usamah,2023-06-22,Regular
USR-001106,Victoria Manullang,2025-11-26,Regular
USR-001107,Cindy Ardianto,2023-05-14,Regular
USR-001108,Wira Irawan,2023-05-01,Regular
USR-001109,Tgk. Lidya Kusmawati,2026-01-26,VIP
USR-001110,Danang Megantara,2026-03-30,Regular
USR-001111,Putri Hartati,2026-01-07,VIP
USR-001112,Wakiman Natsir,2025-01-19,Regular
USR-001113,"Ani Riyanti, S.E.",2025-11-23,Regular
USR-001114,Puti Sari Sihombing,2025-06-04,Regular
USR-001115,Agnes Puspita,2024-10-11,Regular
USR-001116,Banara Nuraini,2024-04-20,VIP
USR-001117,dr. Zelda Namaga,2023-09-15,Regular
USR-001118,Jaiman Utami,2025-06-16,Regular
USR-001119,Enteng Habibi,2026-02-07,Regular
USR-001120,Raden Maryadi,2024-02-14,Regular
USR-001121,"Dr. Najwa Nugroho, S.E.",2026-03-19,VIP
USR-001122,Asmadi Yuliarti,2026-02-24,Regular
USR-001123,Fathonah Fujiati,2024-11-05,VIP
USR-001124,Raisa Hasanah,2024-05-14,Regular
USR-001125,Opung Habibi,2023-06-26,VIP
USR-001126,Candrakanta Dabukke,2025-08-01,Regular
USR-001127,R. Bagus Prakasa,2025-05-12,Regular
USR-001128,Ir. Jane Andriani,2025-03-11,Regular
USR-001129,"Shania Simbolon, S.H.",2024-02-22,Regular
USR-001130,Ghaliyati Januar,2023-10-08,Regular
USR-001131,"Laras Pangestu, S.Sos",2024-04-22,Regular
USR-001132,Jarwi Padmasari,2024-03-27,Regular
USR-001133,Tirtayasa Fujiati,2025-05-11,VIP
USR-001134,Wisnu Suryatmi,2023-12-01,Regular
USR-001135,Harsanto Wahyudin,2025-03-26,Regular
USR-001136,Tantri Nababan,2023-11-17,Regular
USR-001137,Humaira Pangestu,2025-12-26,Regular
USR-001138,Anggabaya Purnawati,2024-09-22,VIP
USR-001139,Diana Kusumo,2023-07-21,Regular
USR-001140,Lili Narpati,2025-04-12,Regular
USR-001141,Timbul Sihombing,2024-10-04,Regular
USR-001142,Paiman Uyainah,2025-11-12,VIP
USR-001143,Koko Puspasari,2025-11-24,Regular
USR-001144,Hendra Nurdiyanti,2024-04-10,VIP
USR-001145,"R.A. Rika Kusmawati, M.M.",2025-05-18,Regular
USR-001146,Omar Aryani,2024-06-26,Regular
USR-001147,Gamanto Fujiati,2024-05-07,Regular
USR-001148,Tri Rahayu,2025-10-06,VIP
USR-001149,Cut Lidya Gunawan,2023-12-07,Regular
USR-001150,Uchita Mayasari,2023-06-21,Regular
USR-001151,Paris Wijaya,2023-06-11,Regular
USR-001152,"KH. Mursinin Januar, M.M.",2025-05-03,Regular
USR-001153,Bakda Puspita,2025-05-28,VIP
USR-001154,"Uchita Wasita, S.Kom",2023-05-09,Regular
USR-001155,Ida Permadi,2023-11-12,Regular
USR-001156,Agus Kuswandari,2026-01-20,VIP
USR-001157,Elisa Haryanti,2026-02-22,VIP
USR-001158,"Restu Dongoran, M.M.",2025-09-22,VIP
USR-001159,"R.M. Taufan Waskita, S.E.",2025-04-09,VIP
USR-001160,"Jaiman Usada, S.Ked",2024-11-15,VIP
USR-001161,Harsana Sitorus,2025-12-19,Regular
USR-001162,Ega Aryani,2025-07-22,Regular
USR-001163,"Rahmi Namaga, M.Farm",2024-06-12,Regular
USR-001164,"Ir. Bajragin Safitri, S.Psi",2024-03-06,Regular
USR-001165,Ir. Galih Habibi,2023-07-14,Regular
USR-001166,Karimah Hastuti,2023-10-09,Regular
USR-001167,Ghani Utama,2025-12-06,Regular
USR-001168,"Kurnia Hidayat, M.Pd",2024-01-17,Regular
USR-001169,Gandewa Permadi,2024-03-03,Regular
USR-001170,Martaka Kuswandari,2025-08-05,Regular
USR-001171,"R.A. Umi Prasetyo, S.Psi",2025-10-07,VIP
USR-001172,Olivia Zulaika,2024-10-18,Regular
USR-001173,Anastasia Haryanto,2025-02-04,Regular
USR-001174,Mila Laksita,2024-11-19,Regular
USR-001175,R. Jarwadi Nasyidah,2025-06-06,Regular
USR-001176,"Drs. Icha Hartati, M.Ak",2026-03-08,Regular
USR-001177,"Ir. Warsita Haryanto, S.Kom",2024-11-11,Regular
USR-001178,Bajragin Wijaya,2025-03-31,VIP
USR-001179,Citra Kurniawan,2024-01-22,Regular
USR-001180,Carla Maulana,2023-12-31,VIP
USR-001181,Taufan Putra,2025-05-30,VIP
USR-001182,"Ajimin Sihombing, S.Farm",2025-07-06,Regular
USR-001183,R.M. Jasmani Situmorang,2026-03-15,VIP
USR-001184,Unjani Yuliarti,2025-01-31,Regular
USR-001185,Fitriani Haryanto,2023-05-23,Regular
USR-001186,"R.A. Zahra Nurdiyanti, S.Psi",2023-05-24,Regular
USR-001187,dr. Safina Yuliarti,2025-01-18,VIP
USR-001188,Rika Widiastuti,2024-09-07,Regular
USR-001189,Dr. Ibun Haryanti,2026-04-06,Regular
USR-001190,R. Widya Samosir,2024-08-04,Regular
USR-001191,"T. Darsirah Laksmiwati, S.I.Kom",2024-01-11,Regular
USR-001192,"Dt. Cakrajiya Thamrin, S.Pd",2024-07-10,Regular
USR-001193,Lasmanto Marpaung,2025-03-28,VIP
USR-001194,Elvina Natsir,2025-07-29,Regular
USR-001195,"Putu Mangunsong, S.E.",2026-03-31,Regular
USR-001196,Artanto Simanjuntak,2024-04-23,Regular
USR-001197,Irnanto Rajata,2025-09-28,Regular
USR-001198,Danang Purwanti,2024-11-14,Regular
USR-001199,"Galiono Situmorang, S.E.I",2023-06-12,VIP
USR-001200,Puput Marpaung,2024-11-19,Regular
USR-001201,Dewi Dongoran,2025-07-26,Regular
USR-001202,Vivi Maulana,2025-01-07,Regular
USR-001203,Eva Ardianto,2025-03-31,VIP
USR-001204,Tgk. Marsudi Sihombing,2025-08-15,Regular
USR-001205,Usyi Pertiwi,2025-04-25,Regular
USR-001206,Raharja Pratiwi,2026-02-18,Regular
USR-001207,Shakila Kusumo,2025-03-06,VIP
USR-001208,Cahyono Wastuti,2025-05-03,Regular
USR-001209,Gaiman Dongoran,2025-08-22,Regular
USR-001210,R.A. Melinda Tamba,2025-01-02,Regular
USR-001211,Amelia Sudiati,2023-09-10,Regular
USR-001212,Lamar Novitasari,2026-01-10,Regular
USR-001213,"KH. Estiawan Napitupulu, S.Ked",2024-03-30,Regular
USR-001214,drg. Murti Winarsih,2023-08-27,Regular
USR-001215,dr. Dagel Lestari,2023-09-02,Regular
USR-001216,Ir. Oni Hakim,2024-08-25,Regular
USR-001217,Lala Maulana,2026-02-18,VIP
USR-001218,Kiandra Wahyudin,2025-02-12,Regular
USR-001219,Jelita Tampubolon,2023-05-08,Regular
USR-001220,Putri Irawan,2024-08-10,Regular
USR-001221,"Maimunah Agustina, M.M.",2024-03-20,Regular
USR-001222,Reksa Anggraini,2024-07-11,VIP
USR-001223,Rafid Rahmawati,2025-01-22,Regular
USR-001224,Cakrabirawa Pranowo,2025-11-03,Regular
USR-001225,Paramita Sitorus,2024-08-03,Regular
USR-001226,drg. Clara Ardianto,2023-07-31,VIP
USR-001227,"Vinsen Saputra, S.Farm",2025-01-15,Regular
USR-001228,drg. Nyana Purnawati,2024-01-16,VIP
USR-001229,Cengkir Wibowo,2023-11-18,Regular
USR-001230,drg. Artanto Sihombing,2024-07-12,Regular
USR-001231,Nilam Purwanti,2025-10-15,Regular
USR-001232,Akarsana Adriansyah,2025-04-08,VIP
USR-001233,Ifa Uyainah,2023-12-15,VIP
USR-001234,Dewi Yolanda,2026-01-02,Regular
USR-001235,Lidya Nugroho,2026-02-17,Regular
USR-001236,"Septi Prasasta, S.Ked",2025-05-23,Regular
USR-001237,"T. Jumadi Hidayat, M.Ak",2023-10-22,Regular
USR-001238,Dr. Padmi Fujiati,2024-11-01,Regular
USR-001239,"Mahfud Kusmawati, S.IP",2024-05-24,Regular
USR-001240,H. Kamal Budiyanto,2024-11-19,VIP
USR-001241,Laksana Hakim,2024-05-27,VIP
USR-001242,Malika Mansur,2023-12-03,Regular
USR-001243,Asmadi Saputra,2024-10-26,Regular
USR-001244,Siska Tamba,2024-11-01,Regular
USR-001245,Icha Nuraini,2023-07-04,Regular
USR-001246,Kamidin Nababan,2026-01-06,VIP
USR-001247,Prakosa Kuswoyo,2025-12-20,Regular
USR-001248,"R.M. Kenari Sinaga, S.Psi",2025-11-05,Regular
USR-001249,"T. Emong Tarihoran, S.IP",2026-03-19,VIP
USR-001250,dr. Yuni Megantara,2025-07-28,Regular
USR-001251,Karja Suryono,2023-05-10,Regular
USR-001252,"drg. Hendra Siregar, S.E.",2024-11-19,Regular
USR-001253,Chandra Mardhiyah,2023-09-26,VIP
USR-001254,"R.A. Wulan Purwanti, M.Ak",2024-03-28,VIP
USR-001255,"Drs. Zulfa Nasyidah, M.Pd",2026-03-26,Regular
USR-001256,"KH. Balijan Agustina, M.M.",2026-04-14,Regular
USR-001257,Reza Mustofa,2023-08-16,Regular
USR-001258,Kamaria Saragih,2023-05-16,Regular
USR-001259,Dina Handayani,2026-03-28,Regular
USR-001260,KH. Gangsa Natsir,2025-11-03,Regular
USR-001261,Panca Lazuardi,2024-08-05,Regular
USR-001262,Sabri Megantara,2024-03-30,VIP
USR-001263,Gaiman Mahendra,2026-03-23,VIP
USR-001264,Bahuwirya Anggraini,2024-03-10,VIP
USR-001265,"KH. Balidin Hutagalung, S.Ked",2026-03-28,Regular
USR-001266,"dr. Artanto Napitupulu, S.IP",2025-05-11,Regular
USR-001267,"Ir. Kambali Rahayu, S.Gz",2023-06-09,Regular
USR-001268,Upik Ramadan,2025-04-17,Regular
USR-001269,Gada Widiastuti,2023-06-26,Regular
USR-001270,"R. Purwa Maheswara, M.Ak",2023-05-05,Regular
USR-001271,R.A. Fitria Winarsih,2024-03-04,Regular
USR-001272,Bakijan Maulana,2024-10-17,Regular
USR-001273,dr. Kamila Marpaung,2024-06-23,Regular
USR-001274,"H. Luwar Permadi, M.TI.",2025-06-05,Regular
USR-001275,Baktiadi Prastuti,2025-09-21,VIP
USR-001276,Sutan Nasrullah Nababan,2023-05-11,Regular
USR-001277,Umay Nasyiah,2024-06-30,Regular
USR-001278,"Cinthia Prabowo, M.TI.",2023-04-26,Regular
USR-001279,Tami Rahmawati,2025-04-26,Regular
USR-001280,Samiah Kurniawan,2024-02-01,Regular
USR-001281,"dr. Kezia Anggraini, S.Kom",2024-01-25,VIP
USR-001282,Hasim Kusumo,2025-06-26,VIP
USR-001283,Jaka Kusumo,2024-08-20,Regular
USR-001284,Jumari Tarihoran,2025-07-05,Regular
USR-001285,Puti Gunarto,2026-04-18,Regular
USR-001286,Nilam Latupono,2023-08-25,Regular
USR-001287,Mutia Rahimah,2024-12-07,Regular
USR-001288,"Saadat Handayani, S.H.",2024-08-16,Regular
USR-001289,Icha Aryani,2025-08-27,VIP
USR-001290,"Puti Zaenab Kusmawati, S.I.Kom",2024-02-07,Regular
USR-001291,Mursita Lestari,2024-01-23,Regular
USR-001292,Harto Farida,2026-02-27,Regular
USR-001293,"Murti Hutasoit, S.IP",2025-07-09,VIP
USR-001294,Lalita Rahayu,2023-11-28,VIP
USR-001295,"Ella Haryanto, S.I.Kom",2023-09-25,Regular
USR-001296,Farah Riyanti,2024-02-23,Regular
USR-001297,Daruna Anggraini,2025-01-07,Regular
USR-001298,Vanesa Prastuti,2025-06-03,Regular
USR-001299,Usyi Yuniar,2025-10-28,Regular
USR-001300,Nabila Widiastuti,2024-12-31,VIP
USR-001301,Nova Melani,2025-11-11,Regular
USR-001302,Pranawa Hasanah,2024-06-26,Regular
USR-001303,Dwi Lestari,2023-10-04,Regular
USR-001304,Lutfan Mansur,2025-05-31,Regular
USR-001305,Okto Habibi,2023-06-05,Regular
USR-001306,Shania Dongoran,2023-08-03,Regular
USR-001307,Rahmi Wastuti,2024-01-23,Regular
USR-001308,Gadang Oktaviani,2024-09-08,Regular
USR-001309,Prabawa Hutagalung,2025-12-13,Regular
USR-001310,"Dr. Pranata Lailasari, M.M.",2026-02-09,Regular
USR-001311,Salimah Mandasari,2024-02-27,VIP
USR-001312,T. Kemba Siregar,2025-05-20,VIP
USR-001313,Dt. Wawan Firmansyah,2025-08-06,VIP
USR-001314,Harjo Hartati,2025-02-16,Regular
USR-001315,"drg. Maimunah Haryanti, S.Gz",2024-08-20,Regular
USR-001316,Kalim Wahyuni,2023-06-10,Regular
USR-001317,"Eli Lestari, S.Farm",2024-08-02,VIP
USR-001318,Tina Wibisono,2023-11-14,Regular
USR-001319,"R. Kairav Wulandari, M.Kom.",2025-05-16,VIP
USR-001320,Ir. Kayun Pertiwi,2026-02-08,Regular
USR-001321,Putri Manullang,2025-04-18,Regular
USR-001322,Hartaka Saptono,2025-06-15,Regular
USR-001323,drg. Raisa Wastuti,2025-05-27,Regular
USR-001324,"T. Galur Halim, S.Ked",2024-10-18,Regular
USR-001325,Cagak Utama,2025-10-23,Regular
USR-001326,"H. Lamar Dongoran, S.Psi",2024-10-12,Regular
USR-001327,Ikhsan Situmorang,2024-12-01,Regular
USR-001328,Kamaria Hakim,2024-10-26,Regular
USR-001329,Dirja Prakasa,2026-02-10,Regular
USR-001330,Rika Hutasoit,2026-01-20,Regular
USR-001331,Taswir Samosir,2026-03-23,Regular
USR-001332,Ella Damanik,2023-10-14,Regular
USR-001333,Ani Haryanti,2025-08-03,Regular
USR-001334,"drg. Qori Mulyani, S.Farm",2026-02-04,VIP
USR-001335,Mursinin Halimah,2024-06-07,Regular
USR-001336,Galiono Waluyo,2025-10-19,VIP
USR-001337,Janet Pertiwi,2025-09-22,Regular
USR-001338,"drg. Baktianto Wulandari, S.Kom",2023-09-18,VIP
USR-001339,Olivia Widiastuti,2024-09-22,VIP
USR-001340,Luwes Salahudin,2024-09-28,VIP
USR-001341,Farah Mandasari,2024-11-04,Regular
USR-001342,"Puti Zaenab Nasyiah, S.Kom",2026-01-01,VIP
USR-001343,Alika Salahudin,2024-07-09,Regular
USR-001344,Wani Prasetyo,2025-09-26,Regular
USR-001345,"Cornelia Prastuti, S.IP",2025-12-15,Regular
USR-001346,Humaira Hidayat,2025-10-25,VIP
USR-001347,"Dr. Jaswadi Aryani, S.Kom",2025-09-15,Regular
USR-001348,"R. Martana Sihombing, M.TI.",2024-10-10,Regular
USR-001349,Salimah Namaga,2024-07-28,Regular
USR-001350,Heryanto Wacana,2024-08-18,Regular
USR-001351,Drs. Mutia Winarsih,2024-05-14,VIP
USR-001352,Teguh Budiyanto,2025-08-17,Regular
USR-001353,"Padma Nashiruddin, M.Farm",2025-12-20,Regular
USR-001354,Mitra Hastuti,2025-06-03,VIP
USR-001355,"Kasiran Susanti, S.Farm",2024-06-09,VIP
USR-001356,"Sari Halim, M.TI.",2025-09-15,Regular
USR-001357,Malika Maulana,2024-02-25,Regular
USR-001358,Pangeran Salahudin,2024-04-27,Regular
USR-001359,Jamalia Haryanto,2025-02-24,Regular
USR-001360,Slamet Zulkarnain,2025-12-29,Regular
USR-001361,"Tgk. Septi Marpaung, S.T.",2024-06-07,Regular
USR-001362,R.A. Latika Permadi,2026-03-21,Regular
USR-001363,Dadi Dabukke,2023-10-13,Regular
USR-001364,"T. Jaiman Laksita, M.Pd",2024-05-05,VIP
USR-001365,Septi Firgantoro,2025-02-25,VIP
USR-001366,Empluk Mansur,2024-02-27,VIP
USR-001367,Widya Setiawan,2023-06-04,Regular
USR-001368,R.M. Margana Gunarto,2026-02-06,Regular
USR-001369,"Dt. Asman Hutasoit, S.Psi",2025-05-13,Regular
USR-001370,Zelaya Haryanto,2025-11-09,Regular
USR-001371,Salsabila Wahyuni,2025-01-11,Regular
USR-001372,Zalindra Mandala,2023-09-07,VIP
USR-001373,Kenzie Mardhiyah,2024-04-20,Regular
USR-001374,Ir. Radit Prastuti,2023-10-24,Regular
USR-001375,Najwa Iswahyudi,2025-07-13,Regular
USR-001376,Puti Vera Sihotang,2024-04-23,Regular
USR-001377,"Ir. Unjani Wibisono, S.H.",2024-09-12,Regular
USR-001378,Cakrabirawa Kurniawan,2025-02-04,Regular
USR-001379,Endra Farida,2024-01-17,VIP
USR-001380,Zelda Rahmawati,2025-01-13,Regular
USR-001381,Patricia Wahyudin,2023-07-15,Regular
USR-001382,Galiono Palastri,2026-04-10,Regular
USR-001383,Sabrina Prayoga,2025-02-06,Regular
USR-001384,"R.M. Gilang Kusmawati, S.I.Kom",2024-06-24,Regular
USR-001385,Mariadi Sudiati,2024-08-10,Regular
USR-001386,"Hj. Wirda Habibi, S.H.",2023-06-13,VIP
USR-001387,dr. Galak Uyainah,2024-05-16,Regular
USR-001388,Yessi Maheswara,2026-04-12,VIP
USR-001389,"R.A. Zamira Handayani, S.Sos",2025-07-28,Regular
USR-001390,Hamima Sihombing,2023-05-02,VIP
USR-001391,"R.A. Ifa Pranowo, S.E.",2023-09-07,VIP
USR-001392,"Galiono Yuniar, S.Farm",2025-03-01,Regular
USR-001393,Zelaya Hutapea,2023-06-11,Regular
USR-001394,Unjani Zulkarnain,2025-05-22,VIP
USR-001395,"Lintang Januar, S.E.",2024-09-17,Regular
USR-001396,Ophelia Haryanto,2026-04-09,Regular
USR-001397,Rahmi Pudjiastuti,2024-10-17,Regular
USR-001398,Talia Dabukke,2024-09-08,Regular
USR-001399,"Maras Nashiruddin, M.M.",2023-07-09,Regular
USR-001400,Ade Wacana,2026-01-09,VIP
USR-001401,"Gaduh Sihotang, M.Farm",2024-02-24,Regular
USR-001402,Candrakanta Prayoga,2023-08-25,Regular
USR-001403,"Vivi Yulianti, S.E.I",2025-06-30,VIP
USR-001404,"Hendra Simanjuntak, M.M.",2025-10-28,Regular
USR-001405,"R. Hana Natsir, M.Farm",2025-05-02,Regular
USR-001406,"T. Dalimin Hutasoit, S.Farm",2024-09-09,Regular
USR-001407,Hartana Waluyo,2024-11-11,Regular
USR-001408,Ajimat Damanik,2025-09-22,VIP
USR-001409,"Luwar Utami, S.H.",2025-09-03,Regular
USR-001410,Faizah Saptono,2023-09-05,Regular
USR-001411,"R. Alika Wacana, M.Ak",2026-04-13,Regular
