user_id,user_name,registration_date,user_segment
USR-01069,Bambang Kurniawan,2021-03-28,Regular
USR-01070,Mulia Saputro,2022-06-03,Regular
USR-01071,Cahaya Pratama,2023-03-20,Regular
USR-01072,Irfan Sugiarto,2023-12-16,Regular
USR-01073,Bambang Saputro,2023-10-18,Regular
USR-01074,Bambang Kusuma,2019-04-19,VIP
USR-01075,Niko Wahyudi,2022-05-23,Regular
USR-01076,Agus Suwandi,2022-04-16,Regular
USR-01077,Aditya Wahyudi,2019-01-25,Regular
USR-01078,Sari Pratama,2019-08-11,Regular
USR-01079,Mulia Gunawan,2020-02-03,VIP
USR-01080,Niko Wahyudi,2019-09-07,Regular
USR-01081,Jaya Suwandi,2019-08-06,Regular
USR-01082,Usman Suwandi,2024-07-21,Regular
USR-01083,Andi Gunawan,2022-06-27,Regular
USR-01084,Andi Suwandi,2021-04-02,Regular
USR-01085,Putri Nugroho,2020-05-10,Regular
USR-01086,Dian Permata,2019-04-11,VIP
USR-01087,Gunawan Hidayat,2020-05-13,Regular
USR-01088,Usman Saputro,2021-12-02,VIP
USR-01089,Ratna Santoso,2020-05-19,Regular
USR-01090,Zulfa Kurniawan,2021-09-12,Regular
USR-01091,Tari Pratama,2024-05-21,Regular
USR-01092,Sari Permata,2024-07-12,Regular
USR-01093,Cahaya Suwandi,2020-03-15,Regular
USR-01094,Zahra Santoso,2024-02-16,Regular
USR-01095,Tari Putra,2019-05-20,Regular
USR-01096,Fauzi Saputro,2022-12-23,VIP
USR-01097,Irfan Nugroho,2020-10-10,Regular
USR-01098,Eko Hidayat,2024-11-20,Regular
USR-01099,Mulia Rahayu,2022-12-12,Regular
USR-01100,Aditya Handoko,2020-07-27,Regular
USR-01101,Surya Gunawan,2019-10-07,VIP
USR-01102,Lina Setiawan,2024-04-16,Regular
USR-01103,Jaya Wibowo,2024-09-07,Regular
USR-01104,Niko Sugiarto,2022-08-20,Regular
USR-01105,Budi Hidayat,2023-07-12,Regular
USR-01106,Usman Gunawan,2020-03-11,Regular
USR-01107,Yanti Saputra,2021-08-06,VIP
USR-01108,Zahra Halim,2020-12-13,Regular
USR-01109,Hendra Wijaya,2019-09-11,Regular
USR-01110,Yogi Putra,2019-10-26,Regular
USR-01111,Vika Pratama,2019-05-01,VIP
USR-01112,Ratna Setiawan,2023-03-27,Regular
USR-01113,Dian Handoko,2021-03-12,Regular
USR-01114,Jaya Nugroho,2020-10-25,Regular
USR-01115,Tari Pratama,2019-04-10,Regular
USR-01116,Yogi Halim,2020-07-29,VIP
USR-01117,Usman Wahyudi,2019-10-22,Regular
USR-01118,Gunawan Wahyudi,2021-04-29,Regular
USR-01119,Dian Halim,2020-07-18,VIP
USR-01120,Indah Wahyudi,2019-10-18,Regular
USR-01121,Dewi Putra,2020-04-28,Regular
USR-01122,Tono Wibowo,2019-04-03,Regular
USR-01123,Kartika Handoko,2023-01-05,Regular
USR-01124,Pandu Wahyudi,2021-09-15,VIP
USR-01125,Hendra Setiawan,2019-08-21,Regular
USR-01126,Citra Rahayu,2021-12-13,Regular
USR-01127,Aditya Wijaya,2021-04-01,Regular
USR-01128,Tari Wijaya,2022-09-12,VIP
USR-01129,Mulia Putra,2019-10-26,VIP
USR-01130,Eko Halim,2019-05-25,Regular
USR-01131,Gunawan Suwandi,2019-11-27,VIP
USR-01132,Hadi Wahyudi,2019-06-20,Regular
USR-01133,Ulfa Saputra,2022-12-05,Regular
USR-01134,Made Kurniawan,2019-08-15,Regular
USR-01135,Zulfa Santoso,2023-04-03,Regular
USR-01136,Zahra Suwandi,2019-08-02,Regular
USR-01137,Hendra Saputro,2023-10-15,Regular
USR-01138,Wahyu Halim,2023-02-15,Regular
USR-01139,Niko Santoso,2021-09-02,Regular
USR-01140,Andi Saputra,2019-07-07,VIP
USR-01141,Dian Hidayat,2019-11-10,Regular
USR-01142,Surya Saputra,2022-07-10,Regular
USR-01143,Gunawan Pratama,2020-06-15,Regular
USR-01144,Krisna Nugroho,2019-11-09,Regular
USR-01145,Oki Saputro,2023-01-02,VIP
USR-01146,Tono Saputra,2023-02-11,Regular
USR-01147,Krisna Wahyudi,2021-12-31,Regular
USR-01148,Wendi Putra,2022-11-20,VIP
USR-01149,Indah Wahyudi,2019-11-18,Regular
USR-01150,Yanti Suwandi,2021-05-13,Regular
USR-01151,Surya Saputro,2021-08-20,Regular
USR-01152,Citra Wibowo,2019-03-29,Regular
USR-01153,Fitri Wijaya,2023-04-23,Regular
USR-01154,Zahra Permata,2023-04-22,Regular
USR-01155,Lina Halim,2021-07-08,Regular
USR-01156,Aditya Sugiarto,2022-06-03,Regular
USR-01157,Reza Setiawan,2022-10-09,VIP
USR-01158,Pandu Halim,2019-04-23,Regular
USR-01159,Lestari Permata,2019-08-22,VIP
USR-01160,Krisna Saputro,2022-03-23,VIP
USR-01161,Zahra Saputro,2024-10-26,Regular
USR-01162,Andi Wibowo,2021-09-02,Regular
USR-01163,Putri Kurniawan,2022-01-28,Regular
USR-01164,Sari Sugiarto,2023-06-05,Regular
USR-01165,Oscar Santoso,2021-10-23,Regular
USR-01166,Lina Saputro,2022-08-07,VIP
USR-01167,Citra Sugiarto,2023-12-07,Regular
USR-01168,Niko Kusuma,2021-06-11,Regular
USR-01169,Dian Hidayat,2022-07-10,VIP
USR-01170,Hadi Suwandi,2022-02-05,Regular
USR-01171,Pandu Wijaya,2020-12-15,Regular
USR-01172,Irfan Saputro,2019-06-07,Regular
USR-01173,Oki Wijaya,2019-06-21,Regular
USR-01174,Budi Sugiarto,2021-11-27,VIP
USR-01175,Xena Pratama,2019-07-03,Regular
USR-01176,Eko Saputra,2023-12-23,Regular
USR-01177,Usman Halim,2023-03-02,VIP
USR-01178,Joko Santoso,2023-10-13,VIP
USR-01179,Bambang Sugiarto,2023-01-15,Regular
USR-01180,Kartika Sugiarto,2022-04-19,Regular
USR-01181,Budi Pratama,2020-09-06,VIP
USR-01182,Zulfa Wahyudi,2022-07-06,Regular
USR-01183,Zahra Setiawan,2022-11-10,VIP
USR-01184,Surya Kusuma,2020-09-06,Regular
USR-01185,Mulia Kurniawan,2021-07-08,Regular
USR-01186,Jaya Wijaya,2020-05-11,VIP
USR-01187,Vika Wibowo,2024-11-18,Regular
USR-01188,Wahyu Saputra,2022-04-15,VIP
USR-01189,Vika Pratama,2023-01-22,Regular
USR-01190,Bambang Sugiarto,2023-12-28,Regular
USR-01191,Yogi Gunawan,2024-09-02,Regular
USR-01192,Oki Setiawan,2024-01-13,Regular
USR-01193,Putri Halim,2020-05-28,VIP
USR-01194,Tono Rahayu,2020-07-19,Regular
USR-01195,Irfan Suwandi,2019-11-30,Regular
USR-01196,Fauzi Santoso,2021-03-22,VIP
USR-01197,Lestari Gunawan,2023-09-11,Regular
USR-01198,Cahaya Santoso,2020-06-01,VIP
USR-01199,Jaya Permata,2019-10-27,Regular
USR-01200,Vera Kurniawan,2022-12-22,Regular
USR-01201,Wahyu Setiawan,2022-04-16,Regular
USR-01202,Citra Kusuma,2020-03-17,VIP
USR-01203,Bambang Saputro,2022-12-24,VIP
USR-01204,Gunawan Suwandi,2023-11-20,Regular
USR-01205,Andi Setiawan,2024-09-17,Regular
USR-01206,Dian Hidayat,2024-02-01,Regular
USR-01207,Galih Saputra,2022-02-18,VIP
USR-01208,Jaya Wahyudi,2022-10-29,Regular
USR-01209,Zahra Rahayu,2023-10-14,Regular
USR-01210,Zulfa Nugroho,2020-08-09,Regular
USR-01211,Pandu Rahayu,2022-02-13,Regular
USR-01212,Tono Wibowo,2022-03-12,Regular
USR-01213,Tono Wibowo,2021-07-05,VIP
USR-01214,Tari Wibowo,2020-03-10,VIP
USR-01215,Irfan Hidayat,2021-04-27,Regular
USR-01216,Krisna Kurniawan,2019-06-12,VIP
USR-01217,Budi Sugiarto,2019-01-28,Regular
USR-01218,Jaya Suwandi,2023-10-13,Regular
USR-01219,Wendi Pratama,2022-04-23,VIP
USR-01220,Fitri Suwandi,2023-11-06,Regular
USR-01221,Fitri Saputra,2020-04-22,VIP
USR-01222,Wahyu Wibowo,2022-09-01,Regular
USR-01223,Eko Rahayu,2024-10-01,Regular
USR-01224,Wendi Wahyudi,2019-06-07,Regular
USR-01225,Ratna Santoso,2019-05-26,VIP
USR-01226,Oki Nugroho,2023-03-21,VIP
USR-01227,Lina Gunawan,2020-09-12,Regular
USR-01228,Fitri Wahyudi,2021-03-24,Regular
USR-01229,Eko Gunawan,2021-05-27,Regular
USR-01230,Citra Halim,2021-05-04,Regular
USR-01231,Putri Sugiarto,2023-04-07,Regular
USR-01232,Oki Handoko,2021-01-07,VIP
USR-01233,Agus Putra,2024-06-30,Regular
USR-01234,Oki Pratama,2024-05-24,Regular
USR-01235,Dian Rahayu,2022-03-22,Regular
USR-01236,Fauzi Rahayu,2023-10-07,Regular
USR-01237,Wendi Suwandi,2022-11-24,Regular
USR-01238,Hadi Putra,2024-06-04,VIP
USR-01239,Sari Wahyudi,2021-08-19,Regular
USR-01240,Vika Wibowo,2023-08-03,Regular
USR-01241,Dian Halim,2023-08-12,Regular
USR-01242,Yanti Saputra,2019-08-12,Regular
USR-01243,Bambang Saputra,2019-07-06,Regular
USR-01244,Ratna Pratama,2020-11-13,Regular
USR-01245,Krisna Santoso,2022-09-12,Regular
USR-01246,Fitri Rahayu,2019-03-28,VIP
USR-01247,Jaya Nugroho,2019-09-17,Regular
USR-01248,Krisna Permata,2021-03-23,VIP
USR-01249,Kartika Sugiarto,2021-07-28,Regular
USR-01250,Putri Santoso,2021-06-02,Regular
USR-01251,Jaya Pratama,2019-03-24,Regular
USR-01252,Tono Handoko,2024-06-09,Regular
USR-01253,Zulfa Pratama,2021-10-09,Regular
USR-01254,Indah Wibowo,2023-03-28,Regular
USR-01255,Yanti Halim,2019-11-10,Regular
USR-01256,Niko Permata,2020-09-13,Regular
USR-01257,Cahaya Wahyudi,2022-07-02,Regular
USR-01258,Made Pratama,2022-05-22,Regular
USR-01259,Cahaya Kusuma,2024-04-14,Regular
USR-01260,Gunawan Handoko,2023-07-23,Regular
USR-01261,Zahra Santoso,2024-12-24,Regular
USR-01262,Aditya Kurniawan,2023-06-01,VIP
USR-01263,Budi Permata,2024-01-27,Regular
USR-01264,Mulia Pratama,2024-01-06,Regular
USR-01265,Ratna Kusuma,2022-09-23,Regular
USR-01266,Hadi Setiawan,2020-11-24,Regular
USR-01267,Gunawan Wahyudi,2020-08-01,Regular
USR-01268,Hadi Wibowo,2021-08-10,Regular
USR-01269,Citra Rahayu,2022-10-15,VIP
USR-01270,Sari Nugroho,2023-07-24,VIP
USR-01271,Vika Saputra,2024-06-24,Regular
USR-01272,Zulfa Kusuma,2024-06-01,Regular
USR-01273,Zahra Suwandi,2023-10-10,Regular
USR-01274,Hendra Hidayat,2020-10-25,Regular
USR-01275,Cahaya Gunawan,2020-04-10,Regular
USR-01276,Zulfa Kurniawan,2024-11-18,Regular
USR-01277,Cahaya Handoko,2019-02-07,Regular
USR-01278,Pandu Sugiarto,2022-01-15,Regular
USR-01279,Jaya Nugroho,2020-11-10,Regular
USR-01280,Reza Gunawan,2023-03-01,Regular
USR-01281,Yanti Suwandi,2022-09-14,VIP
USR-01282,Bambang Hidayat,2024-04-24,Regular
USR-01283,Andi Handoko,2019-10-02,VIP
USR-01284,Krisna Saputro,2021-03-27,Regular
USR-01285,Oscar Hidayat,2019-09-08,Regular
USR-01286,Andi Nugroho,2021-07-14,Regular
USR-01287,Ulfa Sugiarto,2023-10-12,Regular
USR-01288,Lestari Kurniawan,2023-07-10,VIP
USR-01289,Joko Pratama,2021-04-09,Regular
USR-01290,Mulia Pratama,2022-02-20,Regular
USR-01291,Zahra Rahayu,2024-11-09,Regular
USR-01292,Zulfa Putra,2022-02-09,VIP
USR-01293,Andi Saputra,2024-04-23,Regular
USR-01294,Pandu Suwandi,2020-01-10,VIP
USR-01295,Vika Kusuma,2024-05-01,VIP
USR-01296,Dian Halim,2019-08-02,Regular
USR-01297,Aditya Pratama,2022-09-01,Regular
USR-01298,Zahra Gunawan,2023-05-30,Regular
USR-01299,Fitri Putra,2024-11-08,Regular
USR-01300,Sari Suwandi,2020-11-11,VIP
USR-01301,Reza Pratama,2023-12-14,Regular
USR-01302,Lina Santoso,2023-11-19,Regular
USR-01303,Xena Halim,2024-03-24,Regular
USR-01304,Lina Santoso,2021-02-21,Regular
USR-01305,Andi Setiawan,2023-01-18,Regular
USR-01306,Reza Wahyudi,2020-01-21,VIP
USR-01307,Sari Gunawan,2022-01-23,Regular
USR-01308,Dewi Setiawan,2021-11-02,Regular
USR-01309,Ratna Saputro,2024-04-12,VIP
USR-01310,Surya Kurniawan,2024-04-23,Regular
USR-01311,Pandu Suwandi,2019-06-06,Regular
USR-01312,Indah Kusuma,2020-12-25,VIP
USR-01313,Ratna Wijaya,2020-05-04,Regular
USR-01314,Made Putra,2022-02-10,VIP
USR-01315,Vika Hidayat,2022-09-24,VIP
USR-01316,Tari Permata,2023-02-09,Regular
USR-01317,Aditya Wahyudi,2019-09-09,Regular
USR-01318,Dian Wijaya,2021-12-28,Regular
USR-01319,Bambang Hidayat,2021-03-24,Regular
USR-01320,Lestari Sugiarto,2019-01-14,Regular
USR-01321,Vera Kusuma,2024-03-24,Regular
USR-01322,Fitri Hidayat,2024-03-11,Regular
USR-01323,Ratna Santoso,2021-01-30,Regular
USR-01324,Yogi Saputro,2019-02-12,Regular
USR-01325,Usman Nugroho,2021-10-07,Regular
USR-01326,Zahra Handoko,2020-06-27,Regular
USR-01327,Bambang Saputra,2020-07-29,Regular
USR-01328,Lina Handoko,2022-01-22,VIP
USR-01329,Hadi Sugiarto,2023-12-06,Regular
USR-01330,Jaya Saputro,2022-11-29,Regular
USR-01331,Niko Permata,2020-11-29,Regular
USR-01332,Cahaya Sugiarto,2021-05-12,VIP
USR-01333,Vera Wahyudi,2022-03-28,Regular
USR-01334,Nanda Wibowo,2022-01-06,Regular
USR-01335,Hendra Wahyudi,2021-12-04,Regular
USR-01336,Fauzi Setiawan,2021-02-02,Regular
USR-01337,Citra Rahayu,2023-03-28,Regular
USR-01338,Andi Hidayat,2023-01-09,VIP
USR-01339,Galih Hidayat,2022-10-02,Regular
USR-01340,Krisna Hidayat,2022-06-08,Regular
USR-01341,Fauzi Setiawan,2023-12-04,VIP
USR-01342,Gunawan Saputra,2023-11-17,Regular
USR-01343,Gunawan Permata,2023-03-09,Regular
USR-01344,Irfan Pratama,2021-08-17,Regular
USR-01345,Agus Setiawan,2022-01-08,VIP
USR-01346,Ulfa Putra,2024-09-28,Regular
USR-01347,Mulia Suwandi,2024-11-16,Regular
USR-01348,Dewi Kusuma,2022-09-26,Regular
USR-01349,Fauzi Permata,2020-08-02,VIP
USR-01350,Made Hidayat,2019-01-04,Regular
USR-01351,Nanda Halim,2019-11-26,Regular
USR-01352,Lestari Sugiarto,2021-09-29,Regular
USR-01353,Galih Gunawan,,Regular
USR-01354,Gunawan Permata,2023-06-03,Regular
USR-01355,Galih Permata,2021-09-21,Regular
USR-01356,Vika Handoko,2020-06-30,Regular
USR-01357,Krisna Kusuma,2023-10-06,Regular
USR-01358,Oscar Hidayat,2019-04-21,Regular
USR-01359,Irfan Santoso,2023-02-20,Regular
USR-01360,Surya Saputra,2023-06-19,VIP
USR-01361,Ulfa Halim,2021-02-08,Regular
USR-01362,Cahaya Suwandi,2023-04-23,Regular
USR-01363,Gunawan Wijaya,2023-05-04,Regular
USR-01364,Agus Wahyudi,2023-09-24,Regular
USR-01365,Xena Pratama,2024-03-19,VIP
USR-01366,Andi Hidayat,2023-07-15,VIP
USR-01367,Fauzi Santoso,2024-09-07,Regular
USR-01368,Dewi Handoko,2023-07-04,Regular
USR-01369,Dian Wahyudi,2020-04-19,Regular
USR-01370,Krisna Sugiarto,2024-04-23,Regular
USR-01371,Krisna Permata,2021-01-02,VIP
USR-01372,Wahyu Setiawan,2019-11-24,Regular
USR-01373,Yanti Saputro,2024-10-10,VIP
USR-01374,Hendra Gunawan,2024-03-18,Regular
USR-01375,Usman Sugiarto,2019-07-25,VIP
USR-01376,Budi Kurniawan,2022-10-14,Regular
USR-01377,Budi Saputro,2022-04-16,Regular
USR-01378,Xena Wijaya,2019-05-26,Regular
USR-01379,Fitri Kurniawan,2023-06-11,Regular
USR-01380,Cahaya Wibowo,2020-08-15,Regular
USR-01381,Putri Wahyudi,2024-02-20,Regular
USR-01382,Yogi Wijaya,2019-06-16,Regular
USR-01383,Yanti Kusuma,2020-02-19,Regular
USR-01384,Budi Hidayat,2022-05-21,Regular
USR-01385,Zulfa Kusuma,2021-11-18,Regular
USR-01386,Made Setiawan,2023-11-11,VIP
USR-01387,Krisna Saputra,2022-05-26,Regular
USR-01388,Gunawan Nugroho,2019-07-20,Regular
USR-01389,Vera Hidayat,2023-11-25,Regular
USR-01390,Lina Handoko,2019-07-07,Regular
USR-01391,Bambang Suwandi,2023-07-26,Regular
USR-01392,Ratna Rahayu,2024-03-09,Regular
USR-01393,Vika Saputra,2021-07-09,Regular
USR-01394,Oscar Saputro,2022-03-24,Regular
USR-01395,Gunawan Kurniawan,2022-09-08,Regular
USR-01396,Xena Saputro,,Regular
USR-01397,Vera Hidayat,2024-08-05,Regular
USR-01398,Tari Setiawan,2021-11-13,Regular
USR-01399,Xena Kusuma,2024-06-15,Regular
USR-01400,Tono Rahayu,2024-12-09,Regular
USR-01401,Pandu Setiawan,2024-03-29,Regular
USR-01402,Bambang Santoso,2022-12-11,Regular
USR-01403,Hadi Saputra,2022-03-08,Regular
USR-01404,Hendra Pratama,2020-06-23,Regular
USR-01405,Mulia Handoko,2021-05-15,VIP
USR-01406,Zulfa Permata,2020-10-13,Regular
USR-01407,Bambang Putra,2022-12-12,Regular
USR-01408,Tari Rahayu,2023-01-27,Regular
USR-01409,Agus Gunawan,2024-12-21,Regular
USR-01410,Dian Hidayat,2022-03-18,VIP
USR-01411,Andi Kurniawan,2020-12-28,Regular
USR-01412,Usman Pratama,2024-03-15,Regular
USR-01413,Bambang Nugroho,2023-09-09,VIP
USR-01414,Pandu Wahyudi,2021-07-07,Regular
USR-01415,Vika Putra,2023-08-02,VIP
USR-01416,Yogi Santoso,2024-04-16,Regular
USR-01417,Made Hidayat,2023-05-14,Regular
USR-01418,Wendi Nugroho,2021-09-07,Regular
USR-01419,Budi Nugroho,2022-04-15,Regular
USR-01420,Oscar Saputro,2024-02-24,Regular
USR-01421,Irfan Pratama,2020-12-25,VIP
USR-01422,Kartika Saputra,2022-09-18,VIP
USR-01423,Citra Halim,2019-10-14,Regular
USR-01424,Eko Halim,2024-04-09,VIP
USR-01425,Oscar Kurniawan,2020-05-10,Regular
USR-01426,Yanti Wijaya,2023-12-02,Regular
USR-01427,Yanti Wijaya,2023-06-20,VIP
USR-01428,Dian Halim,2024-09-26,Regular
USR-01429,Reza Setiawan,2020-02-29,Regular
USR-01430,Yogi Halim,2020-04-02,Regular
USR-01431,Gunawan Nugroho,2020-08-04,VIP
USR-01432,Eko Saputro,2022-09-13,Regular
USR-01433,Aditya Wibowo,2024-07-06,Regular
USR-01434,Dian Wibowo,2023-12-27,Regular
USR-01435,Joko Wahyudi,2019-05-27,Regular
USR-01436,Mulia Sugiarto,2021-06-24,VIP
USR-01437,Kartika Setiawan,2022-06-10,VIP
USR-01438,Usman Handoko,2024-04-30,Regular
USR-01439,Tono Permata,2020-06-10,Regular
USR-01440,Nanda Setiawan,2021-07-22,Regular
USR-01441,Yanti Wahyudi,2019-02-19,Regular
USR-01442,Pandu Hidayat,2024-10-17,Regular
USR-01443,Irfan Rahayu,2020-09-30,Regular
USR-01444,Hadi Hidayat,2023-03-29,VIP
USR-01445,Zahra Santoso,2024-05-28,Regular
USR-01446,Ulfa Nugroho,2019-09-23,Regular
USR-01447,Yanti Pratama,2022-02-13,Regular
USR-01448,Mulia Santoso,2022-12-31,Regular
USR-01449,Zulfa Nugroho,2024-11-16,VIP
USR-01450,Galih Rahayu,2019-05-15,Regular
USR-01451,Krisna Kurniawan,2022-01-16,Regular
USR-01452,Jaya Saputra,2019-08-18,Regular
USR-01453,Surya Saputra,2021-01-18,Regular
USR-01454,Oscar Wibowo,2024-02-12,Regular
USR-01455,Yanti Kusuma,2020-01-10,Regular
USR-01456,Dewi Nugroho,2020-06-26,Regular
USR-01457,Krisna Wijaya,2024-05-08,Regular
USR-01458,Hendra Saputro,2019-10-27,Regular
USR-01459,Niko Nugroho,2021-03-19,Regular
USR-01460,Niko Halim,2022-05-13,Regular
USR-01461,Dian Nugroho,2020-04-01,Regular
USR-01462,Reza Halim,2024-02-12,VIP
USR-01463,Wahyu Wahyudi,2024-07-10,Regular
USR-01464,Ulfa Wibowo,2022-03-08,VIP
USR-01465,Usman Kurniawan,2021-10-16,Regular
USR-01466,Aditya Hidayat,2023-12-08,Regular
USR-01467,Irfan Gunawan,2022-07-31,VIP
USR-01468,Cahaya Handoko,2021-01-02,Regular
USR-01469,Usman Kurniawan,2023-12-21,Regular
USR-01470,Aditya Saputra,2021-03-03,Regular
USR-01471,Jaya Gunawan,2024-08-17,Regular
USR-01472,Nanda Setiawan,2022-05-14,VIP
USR-01473,Agus Hidayat,2022-08-19,Regular
USR-01474,Jaya Gunawan,2020-10-05,Regular
USR-01475,Sari Saputra,2023-09-04,Regular
USR-01476,Ulfa Sugiarto,2024-04-17,VIP
USR-01477,Zulfa Rahayu,2022-09-28,Regular
USR-01478,Aditya Halim,2023-10-09,Regular
USR-01479,Dewi Halim,,VIP
USR-01480,Sari Santoso,2020-07-27,VIP
USR-01481,Wendi Wibowo,2021-04-08,Regular
USR-01482,Cahaya Permata,2023-03-10,Regular
USR-01483,Pandu Wahyudi,2021-03-27,Regular
USR-01484,Putri Hidayat,2022-01-27,Regular
USR-01485,Niko Gunawan,2024-05-18,VIP
USR-01486,Zahra Gunawan,2019-07-08,Regular
USR-01487,Dewi Rahayu,2023-03-17,Regular
USR-01488,Tono Pratama,2023-02-22,Regular
USR-01489,Yanti Halim,2019-10-31,Regular
USR-01490,Mulia Nugroho,2020-09-08,Regular
USR-01491,Mulia Kurniawan,2023-12-01,Regular
USR-01492,Tono Santoso,2021-12-03,Regular
USR-01493,Vera Rahayu,2019-10-06,VIP
USR-01494,Dian Nugroho,2023-01-19,VIP
USR-01495,Yogi Rahayu,2024-04-02,Regular
USR-01496,Zulfa Santoso,2021-11-26,Regular
USR-01497,Hadi Wijaya,2023-08-10,Regular
USR-01498,Irfan Sugiarto,2019-09-04,VIP
USR-01499,Citra Wahyudi,,Regular
USR-01500,Hadi Handoko,2022-09-01,Regular
USR-01501,Mulia Kusuma,2019-10-02,Regular
USR-01502,Irfan Kusuma,2020-04-05,Regular
USR-01503,Made Kusuma,2024-04-02,Regular
USR-01504,Fauzi Saputro,2023-11-01,VIP
USR-01505,Eko Hidayat,2020-09-15,Regular
USR-01506,Vera Halim,2022-10-23,Regular
USR-01507,Andi Putra,2023-07-03,Regular
USR-01508,Vika Halim,2019-03-19,Regular
USR-01509,Vika Kurniawan,2021-07-01,Regular
USR-01510,Mulia Sugiarto,2021-03-31,Regular
USR-01511,Joko Nugroho,2020-09-17,Regular
USR-01512,Oscar Wijaya,2020-02-18,Regular
USR-01513,Vika Rahayu,2022-11-28,VIP
USR-01514,Kartika Halim,2021-05-05,Regular
USR-01515,Nanda Sugiarto,2021-08-12,VIP
USR-01516,Zahra Santoso,2023-12-06,Regular
USR-01517,Dian Saputro,2021-05-04,Regular
USR-01518,Niko Pratama,2021-04-22,Regular
USR-01519,Niko Wahyudi,2020-12-18,Regular
USR-01520,Hadi Putra,2021-05-08,Regular
USR-01521,Nanda Kusuma,2022-07-21,Regular
USR-01522,Irfan Pratama,2023-01-13,Regular
USR-01523,Bambang Permata,2019-03-08,Regular
USR-01524,Ulfa Kusuma,2020-02-14,Regular
USR-01525,Vera Kusuma,2022-05-16,Regular
USR-01526,Budi Wibowo,2023-05-16,VIP
USR-01527,Putri Hidayat,2022-08-17,Regular
USR-01528,Indah Gunawan,2020-06-08,Regular
USR-01529,Nanda Handoko,2019-09-08,Regular
USR-01530,Bambang Hidayat,2023-08-27,VIP
USR-01531,Zulfa Hidayat,2024-10-25,VIP
USR-01532,Budi Gunawan,2020-03-24,Regular
USR-01533,Reza Putra,2023-07-12,Regular
USR-01534,Gunawan Wijaya,2019-04-16,Regular
USR-01535,Citra Kurniawan,2020-08-14,VIP
USR-01536,Galih Santoso,2024-11-21,Regular
USR-01537,Eko Pratama,2021-07-01,Regular
USR-01538,Krisna Saputro,2024-03-17,VIP
USR-01539,Gunawan Wibowo,2019-01-03,Regular
USR-01540,Tari Pratama,2023-02-06,VIP
USR-01541,Irfan Suwandi,2021-03-14,Regular
USR-01542,Fitri Pratama,2020-08-07,Regular
USR-01543,Galih Saputra,2022-03-02,VIP
USR-01544,Ulfa Rahayu,2021-01-26,Regular
USR-01545,Jaya Wahyudi,2024-03-07,Regular
USR-01546,Indah Rahayu,2021-12-28,Regular
USR-01547,Citra Permata,2020-08-17,Regular
USR-01548,Andi Suwandi,2021-03-21,VIP
USR-01549,Vika Santoso,2021-09-01,Regular
USR-01550,Made Setiawan,2024-06-04,VIP
USR-01551,Reza Kurniawan,2021-05-29,Regular
USR-01552,Irfan Rahayu,2022-02-18,Regular
USR-01553,Hadi Kurniawan,2021-02-02,Regular
USR-01554,Wahyu Wahyudi,2020-01-31,Regular
USR-01555,Budi Kurniawan,2023-02-05,Regular
USR-01556,Hendra Pratama,2021-07-19,VIP
USR-01557,Xena Handoko,2022-04-26,Regular
USR-01558,Irfan Hidayat,2019-12-06,VIP
USR-01559,Usman Saputra,2024-09-23,Regular
USR-01560,Xena Wahyudi,2021-03-24,Regular
USR-01561,Jaya Wahyudi,2020-09-13,Regular
USR-01562,Oki Wahyudi,2024-12-23,Regular
USR-01563,Kartika Putra,2020-10-12,Regular
USR-01564,Pandu Halim,2020-09-14,Regular
USR-01565,Agus Handoko,2022-02-14,Regular
USR-01566,Gunawan Saputro,2024-11-07,VIP
USR-01567,Reza Kurniawan,2022-05-13,Regular
USR-01568,Pandu Putra,2021-05-05,VIP
USR-01569,Indah Suwandi,2019-08-31,Regular
USR-01570,Putri Permata,2020-10-18,Regular
USR-01571,Made Saputra,2023-09-13,Regular
USR-01572,Sari Suwandi,2019-10-16,Regular
USR-01573,Niko Suwandi,2020-05-20,Regular
USR-01574,Aditya Rahayu,2020-08-06,Regular
USR-01575,Ulfa Wahyudi,,Regular
USR-01576,Dian Handoko,2024-04-13,Regular
USR-01577,Aditya Rahayu,2024-02-05,Regular
USR-01578,Reza Pratama,2019-06-17,Regular
USR-01579,Wendi Gunawan,2023-10-11,Regular
USR-01580,Fitri Putra,2021-07-09,Regular
USR-01581,Tari Gunawan,2023-01-25,Regular
USR-01582,Ratna Pratama,2023-11-07,Regular
USR-01583,Yanti Wibowo,2022-02-21,VIP
USR-01584,Tari Wibowo,2024-09-11,Regular
USR-01585,Wendi Gunawan,2019-12-07,Regular
USR-01586,Cahaya Wibowo,2024-07-20,Regular
USR-01587,Mulia Permata,2024-06-21,Regular
USR-01588,Galih Setiawan,2023-04-17,Regular
USR-01589,Hendra Saputra,2020-02-08,Regular
USR-01590,Wendi Wijaya,2023-09-24,VIP
USR-01591,Mulia Wahyudi,2023-12-09,VIP
USR-01592,Ratna Halim,2023-06-22,VIP
USR-01593,Lina Santoso,2019-04-16,Regular
USR-01594,Bambang Santoso,2022-09-09,Regular
USR-01595,Usman Sugiarto,2021-11-04,Regular
USR-01596,Dewi Rahayu,2021-10-15,Regular
USR-01597,Kartika Nugroho,2021-12-13,Regular
USR-01598,Aditya Sugiarto,2022-08-11,Regular
USR-01599,Fitri Rahayu,2020-12-05,VIP
USR-01600,Ulfa Pratama,2021-07-21,Regular
